auto_keyword_count,exclamation_count,question_mark_count,capital_ratio,num_urls,has_ip_in_url,has_url_shortener,avg_url_length,body_length,has_generic_greeting,special_char_count,has_html,has_hidden_content,has_qr_code,has_form,social_authority,social_scarcity,social_liking,social_consistency,social_social_proof,has_leet_speak,separator_obfuscation,mixed_scripts,pressure_fear,pressure_urgency,pressure_opportunity,pressure_secrecy,legit_has_phone,legit_has_address,legit_has_order_number,legit_has_privacy_policy,legit_has_physical_address,subj_capital_ratio,subj_urgency_count,subj_exclamations,subj_length,label,source
6,1,4,0.05124223602484472,5.0,0,0,35.2,293.0,0,371.0,0,0,0,0,0,1,0,0,1,1,5,0,0,0,1,0,0,0,1,0,0,0.1,0,0,3,0,spamassassin
2,10,0,0.0014925373134328358,10.0,0,0,54.8,21.0,0,176.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7419,0,3,6,1,spamassassin
6,0,0,0.04905660377358491,0.0,0,0,0.0,73.0,0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1176,0,0,8,1,spamassassin
4,1,0,0.06393442622950819,0.0,0,0,0.0,88.0,0,18.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1481,0,1,4,1,nazario
2,0,1,0.055350553505535055,2.0,0,1,37.0,181.0,0,77.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2857,0,0,4,0,spamassassin
6,0,0,0.050393700787401574,1.0,0,0,43.0,94.0,0,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1964,0,0,8,1,spamassassin
2,1,0,0.060272197018794556,2.0,0,0,45.0,213.0,0,155.0,0,0,0,0,1,1,0,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0.2667,0,0,3,1,spamassassin
1,1,0,0.055876685934489405,6.0,0,0,48.833333333333336,39.0,0,84.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1111,0,0,6,0,spamassassin
3,1,0,0.085,1.0,0,0,58.0,21.0,0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1279,0,0,10,1,spamassassin
1,0,0,0.08191653786707882,1.0,0,0,28.0,285.0,0,152.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.3846,0,0,3,0,spamassassin
2,5,0,0.030882352941176472,1.0,0,0,33.0,119.0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,1,4,0,spamassassin
3,1,0,0.02286902286902287,0.0,0,0,0.0,84.0,0,14.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.2143,0,0,4,1,spamassassin
2,0,0,0.02938475665748393,1.0,0,0,41.0,174.0,0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1818,0,0,7,0,spamassassin
3,0,0,0.10849056603773585,0.0,0,0,0.0,69.0,0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2143,0,0,2,1,nazario
4,10,10,0.12475490196078431,0.0,0,1,0.0,606.0,0,500.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0.1064,0,0,6,1,spamassassin
4,3,5,0.03712750366389839,6.0,0,0,46.833333333333336,256.0,0,377.0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0.1143,0,0,4,0,spamassassin
2,1,0,0.03222748815165877,3.0,0,1,33.0,195.0,0,76.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1053,0,0,4,0,spamassassin
2,0,1,0.025356576862123614,2.0,0,0,41.5,78.0,0,107.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0571,0,0,5,0,spamassassin
2,0,0,0.05285714285714286,1.0,0,1,37.0,108.0,0,71.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1579,0,1,7,0,spamassassin
4,0,3,0.07007419620774938,3.0,0,1,35.333333333333336,384.0,0,263.0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,1,0,1,0,0,0,1,0.04,0,0,5,0,spamassassin
3,1,1,0.028097982708933718,1.0,0,0,41.0,261.0,0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1111,0,0,9,0,spamassassin
1,0,0,0.07358490566037736,0.0,0,1,0.0,88.0,0,46.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2381,0,0,3,0,spamassassin
1,0,0,0.027308192457737322,1.0,0,1,56.0,224.0,0,195.0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0.1667,0,0,4,0,spamassassin
0,0,0,0.03003003003003003,0.0,0,0,0.0,47.0,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,0,nazario
4,3,0,0.09637046307884856,2.0,0,0,51.5,222.0,0,246.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0909,0,1,10,0,spamassassin
2,2,1,0.35874439461883406,0.0,0,0,0.0,33.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0,0,5,1,spamassassin
0,0,0,0.08863636363636364,0.0,0,0,0.0,79.0,0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.32,0,0,4,0,nazario
1,0,1,0.056291390728476824,0.0,0,0,0.0,114.0,0,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0455,0,0,3,0,spamassassin
4,6,2,0.028333333333333332,2.0,0,0,32.5,189.0,0,135.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0.18,0,0,8,0,spamassassin
3,3,2,0.07110609480812641,5.0,0,1,62.6,76.0,0,205.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0556,0,0,4,0,nazario
3,1,2,0.04655172413793104,2.0,0,0,63.0,101.0,0,317.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1846,0,0,4,0,spamassassin
2,0,3,0.026804123711340205,1.0,0,0,41.0,151.0,0,75.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1277,0,0,7,0,spamassassin
3,0,1,0.023676880222841225,1.0,0,0,41.0,114.0,0,80.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,5,0,nazario
7,0,0,0.08702791461412152,2.0,0,0,114.0,149.0,0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0244,0,0,9,1,nazario
1,0,2,0.032467532467532464,2.0,0,0,64.0,6.0,0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,2,0,spamassassin
7,74,4,0.09740956035893673,0.0,0,0,0.0,2647.0,0,1567.0,0,0,0,0,2,2,0,0,0,1,2,0,1,1,1,1,1,0,1,0,0,0.2632,0,1,3,1,spamassassin
1,0,0,0.05128205128205128,2.0,0,0,40.5,20.0,0,69.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.125,0,0,2,0,spamassassin
3,0,0,0.03127506014434643,0.0,0,0,0.0,399.0,0,62.0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.3333,0,0,1,0,spamassassin
0,0,0,0.42114803625377645,0.0,0,0,0.0,32.0,0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0465,0,0,6,1,spamassassin
4,1,4,0.054447852760736194,4.0,0,0,42.5,175.0,0,192.0,0,0,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0.2308,0,0,4,0,spamassassin
2,3,1,0.026021080368906456,0.0,0,0,0.0,512.0,0,136.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,nazario
2,1,1,0.0203125,0.0,0,0,0.0,231.0,0,57.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.04,0,0,3,0,nazario
3,0,1,0.029197080291970802,2.0,0,0,42.0,125.0,0,59.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.2632,0,0,3,0,nazario
3,1,2,0.04450261780104712,2.0,0,0,61.5,92.0,0,156.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0806,0,0,10,0,spamassassin
2,0,0,0.04954954954954955,0.0,0,0,0.0,33.0,0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,2,1,nazario
2,0,0,0.1006036217303823,0.0,0,0,0.0,76.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0385,0,0,4,1,nazario
0,0,0,0.04975124378109453,1.0,0,0,22.0,62.0,0,21.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0476,0,0,11,0,spamassassin
0,69,12,0.17686424474187382,2.0,0,0,28.0,26.0,0,551.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5303,0,0,1,1,spamassassin
1,0,1,0.03724928366762178,2.0,0,0,56.5,33.0,0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,2,0,spamassassin
7,0,0,0.05761316872427984,2.0,0,1,42.5,52.0,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026,0,0,4,1,nazario
3,0,0,0.020718232044198894,3.0,0,0,35.0,84.0,0,156.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0435,0,0,6,0,spamassassin
1,0,0,0.04067796610169491,1.0,0,0,51.0,44.0,0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222,0,0,4,0,spamassassin
3,0,0,0.044444444444444446,0.0,0,0,0.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,5,1,nazario
2,4,1,0.04975124378109453,2.0,0,0,44.5,116.0,0,179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784,0,3,8,0,nazario
2,0,2,0.03324468085106383,3.0,0,0,44.333333333333336,92.0,0,124.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0571,0,0,5,0,nazario
4,0,0,0.0365296803652968,1.0,0,0,47.0,23.0,0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0278,0,0,5,0,spamassassin
2,0,0,0.09785932721712538,3.0,0,1,35.333333333333336,205.0,0,224.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0.0513,0,0,5,0,spamassassin
1,0,0,0.030037546933667083,1.0,0,1,56.0,115.0,0,88.0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.1667,0,0,4,0,spamassassin
4,1,2,0.03900709219858156,3.0,0,0,56.333333333333336,108.0,0,182.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1644,0,0,7,0,spamassassin
1,0,0,0.06361085126286249,2.0,0,0,62.0,156.0,0,128.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.0811,0,0,5,0,nazario
4,0,0,0.045491470349309504,0.0,0,0,0.0,195.0,0,64.0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,1,1,0,0,0,0,0,0.16,0,0,4,1,nazario
4,0,0,0.053763440860215055,1.0,0,0,48.0,5.0,0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0159,0,0,11,0,spamassassin
3,0,1,0.019877675840978593,2.0,0,0,34.5,221.0,0,141.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.2917,0,0,5,0,spamassassin
8,0,1,0.11747285291214216,0.0,0,0,0.0,153.0,0,43.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1408,0,0,11,1,nazario
3,0,0,0.020180932498260265,1.0,0,1,37.0,234.0,0,60.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0571,0,0,6,0,spamassassin
0,0,4,0.03379828326180258,1.0,0,1,37.0,301.0,0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.16,0,0,1,0,spamassassin
3,0,1,0.046736502820306204,1.0,0,0,52.0,206.0,0,122.0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.069,0,0,6,0,spamassassin
0,0,1,0.0625,1.0,0,1,37.0,34.0,0,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0698,0,0,12,0,spamassassin
5,0,0,0.0782608695652174,0.0,0,0,0.0,15.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244,0,0,3,1,nazario
2,0,1,0.05308775731310943,2.0,0,0,41.0,146.0,0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,4,0,spamassassin
4,3,0,0.029953917050691243,0.0,0,0,0.0,207.0,0,168.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0227,0,0,5,1,spamassassin
4,0,1,0.05473684210526316,2.0,0,0,36.5,237.0,0,134.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.3103,0,0,8,0,spamassassin
0,0,0,0.01639344262295082,1.0,0,0,27.0,18.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,spamassassin
2,0,0,0.018497109826589597,0.0,0,0,0.0,157.0,0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,6,0,spamassassin
1,0,0,0.04975124378109453,0.0,0,0,0.0,137.0,0,42.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0476,0,0,11,0,spamassassin
2,1,0,0.011864406779661017,1.0,0,1,37.0,189.0,0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,3,0,spamassassin
5,1,1,0.029213483146067417,2.0,0,0,39.5,203.0,0,181.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.023,0,0,12,0,spamassassin
9,4,4,0.06538765102301014,4.0,0,1,27.25,2495.0,0,1725.0,0,0,0,0,2,1,1,0,0,1,1,0,1,2,1,0,1,0,1,0,1,0.0938,0,0,5,0,spamassassin
0,0,0,0.13157894736842105,0.0,0,0,0.0,20.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1538,0,0,9,0,nazario
6,5,1,0.04965986394557823,4.0,0,0,44.0,467.0,0,249.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,4,1,spamassassin
7,0,4,0.03578822833481218,16.0,0,1,76.8125,343.0,0,240.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.1186,0,0,8,0,nazario
4,0,1,0.08071367884451996,0.0,0,0,0.0,174.0,0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0323,0,0,8,1,nazario
2,0,4,0.029233870967741934,7.0,0,0,46.285714285714285,191.0,0,500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0606,0,0,5,0,spamassassin
6,5,0,0.05491698595146871,1.0,0,1,37.0,280.0,0,176.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,1,spamassassin
1,0,0,0.07801418439716312,0.0,0,0,0.0,25.0,0,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.075,0,0,6,0,spamassassin
4,0,2,0.031286210892236384,2.0,0,0,36.5,138.0,0,118.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0938,0,0,13,0,spamassassin
0,0,0,0.43012048192771085,0.0,0,0,0.0,32.0,0,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,1,spamassassin
2,0,1,0.047142857142857146,2.0,0,0,43.0,114.0,0,130.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0952,0,0,4,0,spamassassin
6,2,1,0.07474332648870637,0.0,0,0,0.0,348.0,0,310.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,0.0909,0,0,7,1,spamassassin
3,0,1,0.025839793281653745,1.0,0,0,41.0,58.0,0,46.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1562,0,0,6,0,nazario
4,11,4,0.08665158371040724,2.0,0,0,33.0,540.0,0,240.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0.2121,0,0,5,1,spamassassin
2,2,2,0.20857142857142857,2.0,0,0,39.0,36.0,0,169.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1607,0,0,9,1,nazario
2,0,2,0.038880248833592534,1.0,0,0,41.0,107.0,0,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1702,0,0,9,0,spamassassin
3,0,7,0.005076142131979695,2.0,0,0,34.5,430.0,0,145.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1818,0,0,7,0,spamassassin
1,1,0,0.037267080745341616,1.0,0,0,30.0,13.0,0,78.0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0.1667,0,0,8,0,nazario
2,0,0,0.04664723032069971,0.0,0,0,0.0,55.0,0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,3,1,nazario
3,1,1,0.04365345869711216,2.0,0,0,31.5,245.0,0,130.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2157,0,0,9,0,spamassassin
2,0,4,0.04198062432723358,1.0,0,0,41.0,155.0,0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,6,0,spamassassin
5,4,0,0.07327141382868937,0.0,0,0,0.0,144.0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0,0,8,1,spamassassin
8,0,11,0.08358591746327815,16.0,0,1,72.0,970.0,0,1806.0,0,0,0,0,1,1,2,0,1,1,5,0,0,1,2,0,1,0,1,0,0,0.129,0,0,4,0,spamassassin
3,0,7,0.04081632653061224,0.0,0,0,0.0,118.0,0,46.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2,0,nazario
4,0,0,0.24532535527299926,2.0,0,0,20.0,211.0,0,108.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.16,0,0,4,1,nazario
4,0,0,0.08163265306122448,2.0,0,0,46.5,7.0,0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0161,0,0,10,0,spamassassin
1,0,0,0.16148325358851676,0.0,0,0,0.0,117.0,0,104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0714,0,0,5,0,spamassassin
0,0,1,0.04794520547945205,0.0,0,0,0.0,65.0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.125,0,0,2,0,spamassassin
3,2,0,0.33031674208144796,1.0,0,0,22.0,38.0,0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.52,0,3,4,1,spamassassin
1,0,0,0.02390438247011952,0.0,0,0,0.0,37.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727,0,0,2,0,nazario
6,0,0,0.023728813559322035,0.0,0,0,0.0,99.0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4483,0,0,4,1,nazario
4,0,4,0.0703448275862069,3.0,0,1,35.333333333333336,308.0,0,202.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0.1667,0,0,4,0,spamassassin
1,0,0,0.33766233766233766,2.0,0,0,45.0,69.0,0,214.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,spamassassin
3,0,1,0.027149321266968326,1.0,0,0,58.0,65.0,0,48.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0,14,0,nazario
1,10,0,0.15352172079291437,3.0,0,0,43.666666666666664,474.0,0,706.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0.3036,0,0,2,1,spamassassin
0,0,0,0.14088050314465408,0.0,0,0,0.0,35.0,0,216.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,2,1,spamassassin
3,2,5,0.10094012864918357,2.0,0,0,58.5,326.0,0,158.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0.1157,0,0,10,1,spamassassin
2,0,3,0.03295454545454545,4.0,0,0,46.0,103.0,0,145.0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0571,0,0,5,0,spamassassin
1,0,2,0.02593440122044241,0.0,0,0,0.0,236.0,0,58.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,11,0,spamassassin
1,2,6,0.04333821376281113,1.0,0,1,31.0,617.0,0,318.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1071,0,0,5,0,spamassassin
0,0,1,0.06629834254143646,0.0,0,1,0.0,86.0,0,46.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1176,0,0,2,0,spamassassin
5,0,0,0.02910266774454325,0.0,0,0,0.0,209.0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.3103,2,0,3,1,nazario
4,3,1,0.10790094339622641,4.0,0,0,36.0,174.0,0,372.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0.122,0,0,7,0,spamassassin
10,0,4,0.04445484323818437,0.0,0,1,0.0,407.0,0,152.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.1111,0,0,2,1,nazario
3,0,0,0.06167400881057269,1.0,0,1,38.0,83.0,0,139.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.5441,1,0,9,0,nazario
1,1,0,0.06374881065651761,1.0,0,0,31.0,169.0,0,62.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1944,0,0,6,0,nazario
4,1,1,0.06049069373942471,0.0,0,0,0.0,354.0,0,81.0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.2143,0,0,3,1,spamassassin
2,0,4,0.029315960912052116,1.0,0,1,37.0,157.0,0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0,0,2,0,spamassassin
3,1,0,0.08935879945429741,0.0,0,0,0.0,74.0,0,1007.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0.8571,0,1,4,1,spamassassin
12,0,1,0.04315960912052117,0.0,0,0,0.0,128.0,0,29.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1538,0,0,6,1,nazario
2,0,0,0.03234042553191489,1.0,0,1,54.0,196.0,0,110.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.0333,0,0,4,0,spamassassin
5,3,0,0.03920943576665604,2.0,0,0,44.5,459.0,0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0.0185,0,0,6,0,nazario
1,0,0,0.04961832061068702,1.0,0,1,63.0,112.0,0,65.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1364,0,0,9,0,spamassassin
3,0,1,0.049604983287754485,8.0,0,0,47.75,1940.0,0,495.0,0,0,0,0,1,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0.1364,0,0,3,0,spamassassin
1,0,1,0.018335684062059238,1.0,0,1,37.0,115.0,0,39.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5294,0,0,7,0,spamassassin
5,36,0,0.011629426368744283,0.0,0,0,0.0,842.0,0,242.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0.1042,0,2,6,1,spamassassin
2,0,1,0.02792413066385669,1.0,0,0,41.0,341.0,0,80.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3235,0,0,7,0,spamassassin
0,0,0,0.3962493911349245,0.0,0,0,0.0,69.0,0,117.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3571,0,1,1,1,spamassassin
1,0,0,0.02857142857142857,0.0,0,0,0.0,46.0,0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0727,0,0,10,0,nazario
3,3,2,0.01790830945558739,2.0,0,0,42.5,184.0,0,224.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1707,0,0,6,0,spamassassin
2,1,2,0.04057971014492753,3.0,0,0,43.0,89.0,0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2667,0,0,2,0,spamassassin
1,0,0,0.023529411764705882,0.0,0,0,0.0,59.0,0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0597,0,0,11,0,nazario
0,0,0,0.02107728337236534,0.0,0,0,0.0,81.0,0,18.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,nazario
