body_length_chars,body_length_words,subject_length_chars,subject_length_words,exclamation_count,question_mark_count,special_char_count,capital_ratio,num_urls,has_ip_url,has_html,has_form
1242,161,25,5,0,1,129,0.04022082018927445,1,0,0,0
731,126,22,4,0,1,44,0.058355437665782495,1,0,0,0
356,54,21,4,0,0,17,0.1111111111111111,0,0,0,0
346,44,39,7,1,0,42,0.06476683937823834,3,0,0,0
16311,2619,21,4,40,2,1859,0.1040837568113635,1,0,0,0
131,23,0,0,0,0,6,0.015151515151515152,0,0,0,0
1734,209,42,8,6,1,270,0.05514912774338773,9,1,0,0
1809,222,51,7,11,3,182,0.07307898979043526,7,0,0,0
2471,430,39,7,1,2,160,0.037435284747112704,1,0,0,0
2420,424,45,7,0,7,130,0.03203568532035685,0,0,0,0
939,149,29,4,0,2,72,0.05263157894736842,0,0,0,0
740,98,14,3,0,3,71,0.0728476821192053,2,0,0,0
259,40,42,6,0,0,9,0.03642384105960265,0,0,0,0
16708,242,27,4,0,0,187,0.50256931166348,0,0,0,0
4239,739,52,9,0,9,195,0.025629077353215284,1,0,0,0
3354,481,49,7,1,1,383,0.052878965922444184,3,0,0,0
460,81,30,5,0,2,33,0.06313645621181263,0,0,0,0
1139,197,25,3,0,1,56,0.07896995708154507,1,0,0,0
656,99,116,19,2,0,52,0.12677878395860284,1,0,0,0
1370,209,45,7,2,3,140,0.05861581920903955,1,0,0,0
571,79,4,1,0,1,61,0.04513888888888889,2,0,0,0
1892,285,58,9,2,3,263,0.03331624807790876,2,0,0,0
143,21,0,0,0,0,4,0.041666666666666664,0,0,0,0
1809,257,32,5,2,7,374,0.04723127035830619,4,0,0,0
656,107,43,1,0,4,29,0.041428571428571426,0,0,0,0
1937,314,22,4,1,2,112,0.025,2,0,0,0
726,104,38,1,1,4,38,0.03398692810457516,0,0,0,0
535,67,57,7,0,1,125,0.03372681281618887,2,0,0,0
14902,2505,77,13,26,2,1793,0.12389853137516689,1,0,0,0
46219,5692,37,4,15,0,3067,0.12134379661456644,1,0,0,0
4224,237,44,6,5,4,636,0.10494260951042399,64,0,0,0
1110,161,66,8,0,1,113,0.07391673746813934,0,0,0,0
635,69,20,3,0,0,97,0.05030487804878049,1,0,0,0
788,91,32,5,4,2,178,0.05481120584652863,3,0,0,0
3427,428,61,7,0,0,89,0.0765262252794497,0,0,0,0
1179,183,52,9,0,1,83,0.04626623376623377,1,0,0,0
640,100,50,6,0,0,28,0.06222865412445731,0,0,1,0
802,112,56,10,0,0,51,0.06752037252619325,1,0,0,0
647,86,37,4,1,0,35,0.029197080291970802,2,0,0,0
2225,313,22,5,0,0,146,0.13122775800711745,0,0,0,0
71524,11450,32,4,7,13,2112,0.046704026160962586,7,0,0,0
2643,354,50,8,0,1,234,0.0757238307349666,2,0,0,0
341,62,23,5,1,5,26,0.03561643835616438,0,0,0,0
266,46,38,4,0,0,9,0.05245901639344262,0,0,0,0
218,25,25,4,0,1,16,0.06147540983606557,1,0,0,0
9466,771,30,3,6,54,1497,0.1365694429819943,53,0,0,0
390,52,56,1,0,4,25,0.116331096196868,0,0,0,0
1107,161,46,9,3,1,46,0.06932409012131716,1,1,0,0
634,76,52,8,1,1,59,0.11062590975254731,4,0,0,0
4286,550,34,7,12,5,692,0.06803980560055543,6,0,0,0
448,60,60,7,0,0,25,0.025540275049115914,1,0,0,0
353,54,34,4,0,0,7,0.14948453608247422,0,0,0,0
1063,195,143,12,0,0,78,0.04473902236951118,0,0,0,0
1056,151,49,5,2,0,49,0.0189873417721519,3,0,0,0
839,129,50,8,0,3,72,0.02696629213483146,2,0,0,0
344,35,23,3,1,0,41,0.05434782608695652,3,0,0,0
1952,267,20,3,0,0,174,0.07399898631525595,3,0,0,0
1022,157,18,4,0,0,19,0.020172910662824207,0,0,0,0
713,108,33,5,0,0,48,0.09504685408299866,0,0,0,0
2485,368,51,9,0,0,98,0.10563657863618447,0,0,1,0
20016,2708,30,4,2,57,1302,0.11318401755873697,46,0,0,0
981,159,49,8,0,1,93,0.0475266731328807,0,0,0,0
1151,182,54,8,0,1,119,0.05721393034825871,3,0,0,0
1701,265,18,3,0,0,61,0.09476744186046511,0,0,0,0
1016,119,23,4,0,0,222,0.14134615384615384,4,0,0,0
1298,227,37,7,0,2,66,0.051646706586826345,1,0,0,0
634,98,36,3,0,0,23,0.02533532041728763,0,0,0,0
1682,250,51,10,1,3,143,0.02825836216839677,4,1,0,0
277,39,19,3,0,1,28,0.04377104377104377,1,0,0,0
13,2,48,9,0,0,3,0.6451612903225806,0,0,0,0
515,82,20,3,0,1,31,0.04291044776119403,1,0,0,0
2886,354,100,15,0,1,84,0.11851355875460329,1,0,0,0
736,90,48,8,4,0,164,0.05477707006369427,2,0,0,0
236,41,0,0,0,0,15,0.10126582278481013,0,0,0,0
123,17,19,3,0,0,35,0.13286713286713286,0,0,0,0
216,40,15,3,0,0,12,0.08189655172413793,0,0,0,0
711,103,4,1,0,0,50,0.08659217877094973,0,0,1,0
873,124,26,3,2,2,52,0.05444444444444444,4,0,0,0
1264,207,35,4,0,1,115,0.07230769230769231,1,0,0,0
1970,192,70,5,0,3,359,0.11562959333659971,2,0,0,0
23773,3528,19,2,54,2,2077,0.05606691043584248,0,0,0,0
600,78,67,10,0,3,85,0.05688622754491018,2,0,0,0
882,122,55,9,7,0,112,0.05543710021321962,3,0,0,0
1542,221,61,11,0,2,233,0.043640897755610975,4,0,0,0
917,124,10,1,0,0,117,0.02693965517241379,1,0,1,0
785,129,136,1,0,4,28,0.12255965292841649,0,0,0,0
1362,218,56,8,11,0,141,0.10641296687808316,0,0,1,0
151,22,40,7,0,0,6,0.036458333333333336,0,0,0,0
1671,265,12,2,0,3,75,0.08432304038004751,0,0,0,0
4113,508,38,5,6,2,289,0.05202312138728324,2,0,0,0
1291,193,40,4,2,0,38,0.025525525525525526,0,0,0,0
570,91,37,5,0,0,23,0.05756578947368421,0,0,0,0
147,24,20,3,0,0,2,0.09523809523809523,0,0,0,0
97,18,13,3,0,0,2,0.02702702702702703,0,0,0,0
604,86,11,2,0,2,88,0.025974025974025976,1,0,0,0
397,61,37,3,3,2,26,0.16091954022988506,1,0,0,0
657,90,64,9,0,0,32,0.027700831024930747,1,0,0,0
1979,263,112,15,0,0,133,0.06500956022944551,1,0,0,0
21851,2717,44,8,7,25,2450,0.05521556448666423,66,0,0,0
699,90,64,9,0,0,19,0.11125654450261781,0,0,0,0
168,18,67,11,0,0,24,0.046610169491525424,1,0,0,0
2216,384,22,2,1,0,109,0.01786511835640911,0,0,0,0
902,121,44,5,1,1,176,0.03167898627243928,2,0,0,0
435,68,18,3,0,3,25,0.028634361233480177,1,0,0,0
99,5,63,14,0,0,22,0.03680981595092025,1,0,0,0
475,66,41,4,0,0,32,0.048355899419729204,0,0,0,0
691,104,28,4,0,1,59,0.041666666666666664,2,0,0,0
965,162,69,11,0,0,52,0.04830917874396135,0,0,0,0
934,127,39,8,1,3,87,0.05646817248459959,0,0,1,0
1023,127,35,3,0,0,140,0.02644003777148253,1,0,0,0
2590,414,39,8,0,4,281,0.038403041825095054,5,0,0,0
675,87,33,4,0,0,50,0.06064880112834979,3,0,0,0
946,133,46,10,5,1,81,0.07150050352467271,2,0,0,0
2467,349,45,7,0,5,142,0.07560684440907282,0,0,0,0
200,29,9,2,1,0,11,0.06190476190476191,1,0,0,0
1319,204,36,5,1,0,61,0.11430678466076696,0,0,0,0
9601,1584,3,1,2,0,1171,0.01978136387298282,0,0,1,0
1659,298,63,12,2,4,239,0.0591990713871155,2,0,0,0
3373,641,37,6,0,8,283,0.017296980357666372,0,0,0,0
696,110,21,4,0,1,122,0.054317548746518104,2,0,1,0
687,53,18,4,3,0,50,0.05099150141643059,2,0,0,0
1956,305,61,9,0,0,100,0.035678889990089196,0,0,1,0
202,30,30,6,0,0,16,0.07296137339055794,1,0,0,0
393,70,28,4,0,1,13,0.023696682464454975,0,0,0,0
475,83,42,8,0,2,21,0.03861003861003861,0,0,0,0
2567,454,23,4,0,3,126,0.041682747973755305,2,0,1,0
2725,337,40,8,16,0,210,0.08062183658712943,2,0,0,0
212,25,53,7,0,0,18,0.02631578947368421,1,0,0,0
444,63,36,5,0,0,11,0.05405405405405406,0,0,0,0
497,69,11,2,0,2,91,0.0412573673870334,1,0,0,0
261,47,49,8,0,0,10,0.13504823151125403,0,0,0,0
1410,173,45,6,0,0,43,0.06662087912087912,0,0,0,0
1892,270,44,6,0,3,304,0.03252452245740836,2,0,1,0
144,15,0,0,0,0,13,0.06206896551724138,0,0,0,0
480,69,44,9,1,1,42,0.045714285714285714,1,0,0,0
952,173,17,4,0,2,47,0.026804123711340205,0,0,0,0
824,82,31,5,2,1,212,0.06074766355140187,4,0,1,0
7968,1274,24,4,0,2,881,0.03853371700237708,4,0,1,0
1249,211,24,4,0,1,84,0.04317111459968603,1,0,0,0
656,106,14,2,0,0,12,0.022354694485842028,0,0,0,0
396,53,29,8,0,1,82,0.07276995305164319,1,0,0,0
778,102,24,2,0,2,104,0.038605230386052306,3,0,0,0
389,62,16,2,0,0,11,0.07881773399014778,0,0,0,0
1045,168,23,4,0,2,72,0.03367633302151544,1,0,0,0
3605,560,25,5,5,0,102,0.13081795648581657,0,0,0,0
1777,266,41,4,4,0,186,0.034634414513468936,2,0,0,0
800,108,49,6,0,0,38,0.05647058823529412,2,0,0,0
871,166,40,8,1,0,66,0.0537280701754386,0,0,0,0
567,81,24,3,0,0,16,0.028716216216216218,0,0,0,0
3693,673,54,8,0,3,156,0.016008537886873,0,0,0,0
545,56,22,4,2,0,145,0.028169014084507043,2,0,0,0
729,121,61,9,0,0,66,0.06700379266750948,0,0,0,0
444,73,42,6,0,0,25,0.0513347022587269,0,0,0,0
9203,953,28,4,0,1,208,0.03011265164644714,0,0,0,0
2021,273,21,5,2,1,161,0.05775819872736172,1,0,0,0
491,66,36,4,1,1,102,0.032196969696969696,1,0,0,0
460,56,23,3,3,0,24,0.07024793388429752,1,0,0,0
910,139,11,2,0,0,49,0.026030368763557483,1,0,0,0
820,148,13,1,0,1,38,0.039568345323741004,0,0,0,0
719,93,67,10,0,0,36,0.05844980940279543,0,0,0,0
760,87,48,8,0,1,149,0.04326328800988875,2,0,0,0
7328,1086,13,2,10,0,430,0.10950694633614819,4,0,0,0
2541,348,47,9,11,0,274,0.06991116261104674,3,0,1,0
2100,268,32,6,6,3,128,0.08860759493670886,4,0,0,0
882,122,22,4,2,1,140,0.032044198895027624,3,0,1,0
4303,737,58,8,0,5,452,0.026822558459422285,1,0,0,0
1120,141,41,6,1,3,201,0.039586919104991396,2,0,0,0
196,20,40,8,0,0,24,0.06329113924050633,1,0,0,0
263,32,29,4,0,0,22,0.03754266211604096,1,0,0,0
550,76,48,8,0,0,29,0.035058430717863104,1,0,0,0
10892,1742,64,10,1,6,389,0.02044355206717167,3,0,0,0
2933,461,40,6,0,0,126,0.05110961667787491,0,0,0,0
1165,210,49,7,0,2,75,0.022222222222222223,1,0,1,0
1043,130,80,13,13,0,166,0.05249110320284697,2,0,0,0
436,62,20,2,0,0,20,0.06783369803063458,0,0,0,0
219,26,28,5,0,0,28,0.03225806451612903,1,0,0,0
948,156,18,4,0,1,83,0.04446742502585315,2,0,0,0
396,53,26,5,1,0,34,0.08747044917257683,2,0,0,0
3271,503,53,8,5,5,262,0.032180451127819545,5,0,0,0
2424,389,27,6,1,1,150,0.03099510603588907,5,0,0,0
4852,826,20,2,0,1,195,0.036733018674327926,1,0,0,0
740,99,28,4,0,2,85,0.031209362808842653,0,0,0,0
944,127,36,6,2,3,160,0.03058103975535168,2,0,0,0
2881,543,32,7,2,0,211,0.030542210020590255,1,0,0,0
618,96,15,1,3,0,26,0.06466876971608833,0,0,0,0
1250,157,51,9,3,0,87,0.04992319508448541,4,0,0,0
543,76,9,1,0,0,18,0.05063291139240506,0,0,0,0
2737,460,31,2,2,1,117,0.050920910075839654,1,0,0,0
4351,76,11,2,0,0,58,0.4920925968370387,0,0,0,0
217,36,16,2,1,0,7,0.05555555555555555,0,0,0,0
1511,242,28,4,0,1,124,0.032467532467532464,4,0,0,0
847,142,60,10,0,0,60,0.040748898678414094,0,0,0,0
3969,593,50,8,0,2,236,0.04303482587064677,1,0,0,0
1039,173,14,3,0,0,55,0.04743833017077799,0,0,0,0
374,51,16,3,0,1,36,0.04603580562659847,2,0,0,0
490,55,46,7,3,2,53,0.06890130353817504,3,0,0,0
716,100,45,4,0,0,20,0.05643044619422572,0,0,0,0
1579,266,35,4,0,2,30,0.026625386996904025,0,0,0,0
162,26,38,4,0,0,9,0.03980099502487562,0,0,0,0
287,53,0,0,0,0,24,0.017361111111111112,0,0,0,0
704,16,56,6,0,0,29,0.39816031537450725,0,0,0,0
750,91,35,5,0,2,124,0.03435114503816794,3,0,0,0
651,90,12,2,2,0,50,0.1566265060240964,0,0,0,0
26,3,58,6,0,0,1,0.4,0,0,0,0
84,19,0,0,0,0,19,0.0,0,0,0,0
765,134,34,4,0,2,28,0.0375,0,0,0,0
67239,1401,36,7,0,0,3328,0.43575717938046254,4,0,1,0
521,78,43,4,2,0,25,0.04070796460176991,1,0,0,0
702,123,34,4,0,1,39,0.052917232021709636,0,0,0,0
2031,288,48,5,0,0,290,0.15432692307692308,1,0,0,0
2389,377,46,6,2,1,225,0.03940886699507389,3,0,0,0
41330,668,28,3,1,0,1371,0.4145409705263667,2,0,0,0
301,38,40,7,0,0,42,0.05555555555555555,1,0,0,0
780,121,38,7,1,0,55,0.04884004884004884,2,0,0,0
1086,154,22,4,0,0,23,0.0721370604147881,0,0,0,0
2621,340,34,4,2,0,393,0.07417168674698796,2,0,0,0
2468,429,51,9,0,2,156,0.019444444444444445,0,0,0,0
2282,408,30,4,0,2,222,0.03329009943795936,1,0,0,0
351,56,14,2,0,0,11,0.07377049180327869,0,0,0,0
1953,278,11,2,1,1,299,0.06310432569974554,1,0,0,0
809,103,47,8,1,2,158,0.049008168028004666,2,0,0,0
1045,181,65,8,2,2,66,0.032403240324032405,2,0,0,0
2109,358,33,4,0,6,86,0.07186187587494167,1,0,0,0
260,34,54,10,0,0,28,0.0380952380952381,1,0,0,0
1607,272,24,4,2,4,46,0.058823529411764705,0,0,0,0
6515,878,52,7,1,2,490,0.04780755176613886,17,0,0,0
374,51,34,5,0,0,17,0.022004889975550123,0,0,0,0
102,6,49,8,0,0,21,0.06578947368421052,1,0,0,0
1264,195,29,4,9,0,130,0.06491499227202473,0,0,0,0
435,56,50,7,0,1,23,0.051440329218107,0,0,0,0
415,38,39,7,3,2,56,0.035164835164835165,3,0,0,0
841,137,37,5,0,0,24,0.06257110352673492,0,0,0,0
5439,479,46,9,4,4,858,0.17407947502734233,36,0,0,0
1004,154,48,7,2,2,46,0.04653371320037987,2,0,0,0
1452,158,22,4,9,0,332,0.021016949152542375,8,0,0,0
1228,183,35,6,0,1,100,0.040348101265822785,1,0,0,0
435,33,55,11,2,0,163,0.06313645621181263,3,0,0,0
1335,221,30,1,0,0,77,0.02342606149341142,1,0,0,0
722,119,29,6,0,1,94,0.03324468085106383,1,0,0,0
812,131,28,4,6,0,36,0.09512485136741974,0,0,0,0
366,59,35,6,0,0,18,0.009950248756218905,1,0,0,0
812,120,34,5,1,0,68,0.02243211334120425,3,0,0,0
1043,130,64,10,12,0,166,0.04963898916967509,2,0,0,0
388,58,66,8,0,0,12,0.03076923076923077,0,0,0,0
2385,399,43,8,1,1,219,0.02799505969534788,2,0,0,0
590,87,12,2,4,2,22,0.16417910447761194,0,0,0,0
915,143,52,11,5,3,108,0.06508264462809918,0,0,1,0
920,142,11,2,0,0,113,0.032188841201716736,1,0,0,0
659,97,24,4,4,0,16,0.021929824561403508,0,0,0,0
12772,2054,62,10,2,3,602,0.04339696143358005,8,0,0,0
620,59,47,6,1,3,156,0.0344311377245509,3,0,0,0
4668,733,55,9,2,2,265,0.0279424216765453,2,0,0,0
1521,256,33,6,1,0,202,0.03729903536977492,1,0,0,0
197,27,29,5,0,0,13,0.039647577092511016,1,0,0,0
1441,180,22,4,0,0,32,0.10724043715846994,0,0,0,0
902,139,30,5,0,0,38,0.06430868167202572,0,0,0,0
1772,289,37,7,3,8,302,0.08508287292817679,4,1,0,0
785,78,61,8,1,4,192,0.031877213695395513,3,0,0,0
1451,180,47,7,7,0,239,0.13942628418945963,2,0,1,0
956,160,38,4,9,0,38,0.18693467336683417,0,0,0,0
1064,131,31,4,1,5,218,0.029197080291970802,2,0,0,0
1824,309,21,3,3,1,141,0.07963163596966413,2,0,0,0
543,101,11,2,0,3,24,0.03963963963963964,0,0,0,0
928,146,16,3,1,0,31,0.09206349206349207,0,0,0,0
1127,151,50,6,0,0,81,0.01867572156196944,0,0,0,0
840,140,48,6,0,0,28,0.06524184476940383,0,0,0,0
2549,384,40,8,0,0,173,0.04903474903474903,1,0,0,0
2051,372,45,8,3,2,276,0.026227944682880304,3,0,1,0
788,86,37,7,8,0,211,0.044794188861985475,2,0,0,0
815,132,30,4,0,0,29,0.057919621749408984,0,0,0,0
2278,332,20,3,0,4,278,0.02174858634188778,2,0,0,0
3687,140,29,4,1,1,747,0.01937046004842615,4,0,0,0
158,15,18,4,0,0,22,0.01694915254237288,2,0,0,0
1781,229,80,2,0,9,114,0.04940923737916219,1,0,0,0
2603,316,48,7,0,0,67,0.09464555052790347,0,0,0,0
1114,140,17,1,1,0,69,0.029151943462897525,3,0,0,0
278,46,33,5,0,1,19,0.057692307692307696,0,0,0,0
462,67,77,1,2,4,46,0.06111111111111111,1,0,0,0
6287,958,66,9,3,22,703,0.018098835379288636,3,0,1,0
397,71,16,3,0,2,23,0.021739130434782608,0,0,0,0
408,66,50,9,0,0,15,0.11328976034858387,0,0,0,0
776,105,21,2,1,2,101,0.04887218045112782,1,0,0,0
3684,491,32,5,2,2,176,0.03847188592951305,1,0,0,0
1158,149,55,6,0,0,25,0.0757825370675453,0,0,0,0
393,58,33,3,3,0,10,0.04215456674473068,0,0,0,0
6115,105,47,5,0,0,76,0.4230082751906539,0,0,0,0
2344,317,20,1,2,1,131,0.041014799154334036,6,0,0,0
975,120,40,7,0,0,217,0.10236220472440945,0,0,0,0
1004,133,17,3,0,0,104,0.05283757338551859,2,0,0,0
1302,186,29,6,0,1,157,0.038288288288288286,1,0,0,0
588,92,49,5,0,1,24,0.02664576802507837,0,0,0,0
1344,163,57,11,3,0,91,0.3716119828815977,0,0,0,0
937,129,58,7,7,0,57,0.06224899598393574,1,0,0,0
1719,183,0,0,4,5,243,0.06918604651162791,2,0,0,0
513,90,12,1,0,0,10,0.028517110266159697,0,0,0,0
1693,232,17,4,0,1,196,0.08416130917592052,3,0,0,0
387,52,28,5,0,0,37,0.06009615384615385,1,0,0,0
1125,200,29,8,0,2,143,0.08051948051948052,1,0,1,0
16408,2012,19,3,4,17,1150,0.06908935962990018,39,0,1,0
514,93,45,7,0,2,33,0.03571428571428571,0,0,0,0
8678,1485,34,6,22,13,447,0.0806840353494778,1,0,0,0
827,124,37,4,0,0,27,0.06589595375722543,0,0,0,0
187,24,62,5,0,0,28,0.208,0,0,0,0
191,24,38,6,0,0,13,0.0391304347826087,1,0,0,0
2353,342,48,8,5,14,168,0.07285595337218984,2,0,1,0
1702,267,30,4,0,2,105,0.03231390652048471,1,0,0,0
2065,336,50,6,1,2,166,0.02504725897920605,0,0,0,0
3172,516,32,5,10,13,278,0.2059282371294852,0,0,0,0
1077,168,52,9,0,1,65,0.050442477876106194,1,0,0,0
2393,435,33,6,3,5,192,0.04697156983930779,1,0,0,0
1125,185,16,3,5,0,140,0.10245183887915937,0,0,0,0
354,71,18,3,0,1,36,0.040214477211796246,1,0,0,0
1273,140,33,5,0,3,312,0.028309104820198928,6,0,0,0
14745,2230,39,6,85,10,2560,0.17341900574907002,1,0,0,0
9111,1647,24,6,0,3,855,0.03283712784588441,8,0,0,0
1405,223,57,9,0,0,59,0.03349282296650718,2,0,0,0
1172,204,23,5,0,0,70,0.03678929765886288,1,0,0,0
3301,265,11,1,3,1,913,0.28342891638997886,2,0,0,0
853,164,29,3,1,0,72,0.022650056625141562,1,0,0,0
895,139,20,4,0,0,113,0.02947598253275109,2,0,0,0
842,121,25,3,1,0,48,0.04608294930875576,2,0,0,0
498,82,26,3,0,1,41,0.022857142857142857,0,0,1,0
1881,315,20,3,0,0,70,0.030494216614090432,2,0,0,0
692,105,14,3,0,1,98,0.02545968882602546,1,0,0,0
1246,167,58,10,8,1,223,0.05057471264367816,5,0,0,0
3281,500,40,7,7,2,310,0.03341360626128838,1,0,1,0
1244,219,11,2,0,5,128,0.041401273885350316,1,0,0,0
985,135,48,6,1,0,91,0.029980657640232108,4,0,0,0
1451,245,54,11,0,0,126,0.020584329349269587,0,0,1,0
103,5,43,7,0,0,24,0.061224489795918366,1,0,0,0
205,34,25,4,0,0,8,0.07792207792207792,0,0,0,0
809,104,53,7,7,1,140,0.0660486674391657,3,1,0,0
132,21,17,4,0,0,11,0.03333333333333333,0,0,0,0
1085,167,55,10,3,1,96,0.057843996494303246,1,1,0,0
102,7,57,9,0,0,26,0.08125,1,0,0,0
1287,180,7,2,2,3,172,0.023166023166023165,3,0,1,0
569,91,38,6,1,0,45,0.047697368421052634,1,0,0,0
639,108,22,5,0,0,40,0.05891238670694864,0,0,0,0
700,124,31,6,0,0,28,0.017759562841530054,0,0,0,0
290,48,31,6,0,0,12,0.10559006211180125,0,0,0,0
1579,276,17,4,0,2,155,0.02567313713212273,1,0,0,0
1119,155,58,2,7,0,208,0.09847198641765705,1,0,0,0
573,100,32,7,0,1,25,0.0429042904290429,0,0,0,0
928,150,34,6,0,3,44,0.02284527518172378,1,0,0,0
1283,205,24,6,0,3,147,0.05657492354740061,2,0,0,0
102,5,47,7,0,0,22,0.04,1,0,0,0
937,140,90,9,5,3,62,0.07101167315175097,0,0,0,0
863,119,41,7,0,1,155,0.03425414364640884,2,0,0,0
473,56,45,6,1,0,71,0.09441233140655106,1,0,0,0
3128,507,11,2,3,2,293,0.04777070063694268,3,0,1,0
4832,123,38,6,0,0,1530,0.0045165263806199955,0,0,0,0
536,83,10,1,0,0,39,0.038391224862888484,1,0,0,0
559,44,71,5,0,0,109,0.09508716323296355,1,0,0,0
317,38,22,5,0,1,58,0.03823529411764706,1,0,0,0
250,33,22,3,0,0,25,0.047619047619047616,1,0,0,0
2686,434,27,5,3,1,504,0.04679439941046426,4,0,0,0
528,77,82,15,0,5,36,0.058919803600654665,1,0,0,0
1198,202,38,6,0,3,71,0.0582053354890865,1,0,0,0
1606,242,42,8,2,0,43,0.1134020618556701,0,0,0,0
754,98,45,8,0,4,160,0.0375,3,0,0,0
9191,920,31,7,101,4,1854,0.04879106581372655,98,0,0,0
1409,209,44,8,1,0,198,0.02888583218707015,2,0,0,0
596,67,30,4,3,1,68,0.05263157894736842,4,0,0,0
3543,424,66,11,2,6,396,0.04986149584487535,2,0,0,0
887,112,25,3,6,0,81,0.10733844468784227,4,0,0,0
324,55,52,6,0,0,12,0.026525198938992044,0,0,0,0
8608,1558,42,4,2,0,300,0.022656340307478904,0,0,0,0
520,76,15,2,1,6,58,0.05037313432835821,2,0,0,0
3269,576,50,8,4,0,129,0.015963855421686747,0,0,0,0
16436,2012,19,3,4,17,1150,0.06897180359747204,39,0,1,0
6592,960,36,5,0,0,271,0.031377281641273194,1,0,0,0
668,105,28,6,0,2,96,0.04591104734576758,2,0,0,0
2708,49,12,3,0,0,49,0.42704887908857037,0,0,0,0
76,11,28,4,1,0,5,0.047619047619047616,1,0,0,0
230,20,42,9,0,0,41,0.1282051282051282,2,0,0,0
193,28,36,5,0,0,6,0.09130434782608696,0,0,0,0
662,104,34,1,0,4,26,0.05164992826398852,0,0,0,0
573,80,36,5,0,0,40,0.08196721311475409,0,0,0,0
441,68,0,0,0,0,18,0.1085972850678733,0,0,0,0
9515,1448,20,4,0,3,332,0.020763422818791948,2,0,0,0
1752,246,22,3,2,1,318,0.041690140845070424,4,0,0,0
531,71,33,7,0,2,81,0.05309734513274336,3,0,0,0
150,12,49,7,0,0,26,0.04,1,0,0,0
212,27,25,5,0,0,25,0.046218487394957986,1,0,0,0
402,56,41,5,6,2,23,0.07207207207207207,2,0,0,0
188,16,60,9,0,0,28,0.05220883534136546,2,0,0,0
288,40,26,4,0,0,16,0.031746031746031744,0,0,0,0
2847,452,54,9,0,0,89,0.06581667815299794,0,0,1,0
1336,174,27,4,0,0,136,0.019794721407624633,0,0,0,0
993,129,36,3,1,1,126,0.035922330097087375,3,0,0,0
1524,257,17,2,0,0,53,0.02464332036316472,0,0,0,0
323,39,86,14,0,1,53,0.05609756097560976,1,0,0,0
1645,252,87,11,2,2,84,0.04789382573571841,0,0,0,0
659,86,8,2,0,1,94,0.05089820359281437,1,0,0,0
1282,223,29,4,1,0,42,0.01524390243902439,1,0,0,0
2707,489,42,10,3,5,216,0.03636363636363636,3,0,1,0
1865,314,45,7,0,1,106,0.01936159079016222,0,0,0,0
747,127,12,3,0,1,66,0.046052631578947366,1,0,0,0
597,58,37,4,4,2,152,0.04094488188976378,3,0,0,0
623,78,35,5,0,1,107,0.03186646433990895,2,0,0,0
921,148,48,5,1,0,42,0.049484536082474224,0,0,0,0
545,93,46,8,0,2,39,0.07601351351351351,1,0,0,0
496,75,29,3,1,0,25,0.028517110266159697,1,1,0,0
2913,419,87,13,16,13,454,0.06764411862712429,6,1,0,0
825,126,35,1,0,4,36,0.053426248548199766,0,0,0,0
318,50,51,6,0,0,39,0.04054054054054054,1,0,0,0
1384,224,30,5,0,2,114,0.040282685512367494,3,0,0,0
948,174,18,5,2,0,70,0.04446742502585315,2,0,0,0
554,114,42,5,1,2,63,0.04690117252931323,0,0,0,0
877,138,38,6,0,0,44,0.04912663755458515,1,0,0,0
1760,305,49,11,0,2,63,0.02707182320441989,1,0,0,0
532,90,21,3,3,1,25,0.03790613718411552,1,0,0,0
1614,300,19,4,0,1,41,0.0208078335373317,0,0,0,0
198,29,57,9,0,0,29,0.05078125,1,0,0,0
3780,367,29,4,2,0,777,0.03595800524934383,2,0,1,0
2049,306,64,11,3,1,170,0.08372753074739829,0,0,0,0
412,65,30,3,0,1,24,0.040632054176072234,0,0,0,0
866,133,39,5,0,1,62,0.04525386313465784,1,0,0,0
1527,170,37,5,1,2,257,0.0939297124600639,3,0,1,0
1821,271,49,9,2,1,204,0.046499198289684664,3,0,0,0
3479,499,32,4,4,0,410,0.04527334851936219,4,0,0,0
8029,1320,17,3,0,0,310,0.035292655648067606,1,0,0,0
2091,203,42,7,0,0,333,0.04920337394564199,3,0,0,0
1487,272,23,3,1,8,46,0.027134348113831898,0,0,0,0
4105,584,50,6,1,1,348,0.02237728585178056,0,0,0,0
1035,152,49,9,0,1,140,0.03778801843317972,1,0,0,0
8587,1323,66,6,4,1,380,0.061012248671134736,1,0,0,0
199,36,76,11,0,0,9,0.010869565217391304,0,0,0,0
2070,279,44,8,1,0,159,0.14420803782505912,0,0,1,0
244,29,47,7,0,0,29,0.07191780821917808,1,0,0,0
1087,175,15,3,2,0,90,0.07615593834995467,0,0,0,0
1994,325,18,4,0,0,91,0.01838052657724789,0,0,0,0
2464,400,59,9,0,4,318,0.0277337559429477,6,0,0,0
8205,1093,28,5,14,8,581,0.13055623026475588,2,0,0,0
409,64,18,4,0,0,39,0.08878504672897196,0,0,1,0
983,141,44,9,2,1,52,0.03501945525291829,0,0,0,0
888,149,34,7,0,2,49,0.04550379198266522,2,0,0,0
1312,182,37,5,0,0,139,0.06814814814814815,2,0,0,0
418,59,15,4,0,0,39,0.08064516129032258,3,0,0,0
732,139,29,3,1,0,43,0.024934383202099737,0,0,0,0
906,116,14,2,9,0,105,0.11183496199782844,1,0,0,0
1385,207,28,5,0,1,102,0.02333804809052334,1,0,0,0
74,10,0,0,0,0,8,0.0,0,0,0,0
